Lakehal, Mokhtar (1949-....)
Lakehal, Mokhtar (1949-....)  Directeur
Laker, Rosalind (1925-....)
Lakin, Patricia
Lakomski, Odile
Laks, André (1950-....)  Editeur scientifique
Lala, Marie-Christine  Editeur scientifique
Lalam, Nacer  Rédacteur
Lalande, André (1867-1963)
Lalande, Jacqueline
Lalande, Karine
Lalande, Pierre-Adrien
Lalanne, Alain J. B.
Lalanne, Anne
Lalanne, Denis (1926-....)
Lalanne, Jean-Marc
Lalanne, Stanislas (1948-....)
Lalanne, Stanislas (1948-....)  Directeur
Lalaque, Claude
Laléchère, Karine  Traducteur
Lalet, Pierre  Traducteur
Lalevée, Philippe
Lalex  Illustrateur
Lalier, Jean-Marc (1960-....)  Illustrateur
Lalitte, Jean-Pierre  Illustrateur
Lallemand, Alain
Lallemand, Béatrice
Lallemand, Dominique  Rédacteur
Lallemand, Évelyne (1951-1997)
Lallemand, Évelyne (1951-1997)  Traducteur
Lallemand, Jeannine
Lallemand, Marie-Gabrielle  Editeur scientifique
Lallemand, Monique (1950-....)  Illustrateur
Lallemant, Bernard
Lallement, Daniel-Joseph (1892-1977)
Lallement, Jérôme  Editeur scientifique
Lallement, Jérôme  Préfacier
Lallement, René
Lalliard, François
Lallot, Jean  Editeur scientifique
Lallouet, Marie  Traducteur
Lalloz, Jacques  Adaptateur
Lalloz, Jacques  Traducteur
Lalonde, Brice (1946-....)
Lalonde, Walther (1961-....)  Illustrateur
Lalou, Frank (1958-....)
Lalou, Frank (1958-....)  Illustrateur
Lalouette, Claire
Lalouette, Jacqueline
Laloux, Joël (1963-....)
Lalu, Christian  Collaborateur
Lalucq, Annick (1951-....)  Traducteur
Lama Denys
Lama, André (1935-....)
Lama, Jean-Claude
Lamache, Stéphane
Lamagie, Marie
Lamaison, Denise (1932-....)
Lamaison, Didier (1947-....)  Editeur scientifique
Lamaison, Didier (1947-....)  Traducteur
Lamaison, Guy (1926-....)  Illustrateur
Lamaison, Jean-Louis (1945-....)
Lamaison, Pierre (1948-....)
Lamanda, Julien
Lamandier, Victor (1949-....)
Lamant-Duhart, Hubert  Editeur scientifique
Lamarche, Caroline (1955-....)
Lamarche, Hugues  Directeur
Lamarche, Jean (1940-....)
Lamarche, Léo
Lamarche, Michel (19..-.... ; comptable)
Lamard, Pierre  Editeur scientifique
Lamareille, Vincent  Traducteur
Lamarque, Colette  Illustrateur
Lamarque, Jean  Editeur scientifique
Lamarque, Jean Maximilien (1770-1832)
Lamarque, Patrick (1948-....)
Lamarque, Philippe (1958-....)
Lamarre, Lydie
Lamartine, Alphonse de (1790-1869)
Lamatabois, Jean-Claude
Lamaute-Brisson, Nathalie
Lamb, Charlotte
Lamb, Wally
Lambart, Norbert  Illustrateur
Lambelet , Claude  Traducteur
Lambersy, Werner (1941-....)
Lambert de La Douasnerie, Dominique (1947-....)
Lambert de Sy (auteur prétendu)
Lambert, Alain (1946-....)  Préfacier
Lambert, Alain (1946-....)  Rédacteur
Lambert, Annie
Lambert, Bruno (1963-....)
Lambert, Christophe (1969-....)
Lambert, Daniel (1946-....)
Lambert, Danièle (19..-.... ; romancière)
Lambert, Emmanuelle (1972-....)
Lambert, Gilles  Collaborateur
Lambert, Gisèle  Préfacier
Lambert, Guy (1972-....)  Directeur
Lambert, Jean-Clarence (1930-....)
Lambert, Johann Heinrich (1728-1777)
Lambert, Laetitia
Lambert, Mary
Lambert, Nicole (1948-.... ; illustratrice)
Lambert, Nicole (1948-.... ; naturothérapeute)
Lambert, Philippe-Antoine
Lambert, Pierre (1920?-....)
Lambert, Pierre Philippe
Lambert, Sophie  Traducteur
Lambert, William (19..-.... ; auteur d'ouvrages pour la jeunesse)
Lambert-Cabrejo, Jeanne
Lambert-Lagacé, Louise
Lambert-Pandraud, Raphaëlle  Rédacteur
Lamberterie, Isabelle de  Directeur
Lamberton, Janot (1945-....)
Lambil, Willy (1936-....)
Lambil, Willy (1936-....)  Illustrateur
Lambilly-Bresson, Élisabeth
Lambin, Jean-Jacques
Lambin, Jean-Michel  Directeur
Lamblin, Christian (1954-....)
Lamblin, Christian (1954-....)  Collaborateur
Lamblin, Simone  Traducteur
Lamblot, Jean (19..-.... ; curé)
Lamboley, Annie
Lamboley, Denis (1953-....)
Lamboley, Philippe  Directeur
Lambolez, Serge (1941-....)
Lambolez, Sophie
Lambot, Bernard  Editeur scientifique
Lambourg, Jean-Claude (1946-....)
Lambours, Xavier (1955-....)  Illustrateur
Lambre, Amélie de
Lambrechts, Rémy (1956-....)  Traducteur
Lambrenon, Robert (1928?-....)
Lambrette, Grégory
Lambrichs, Colette (1946-....)
Lambrichs, Louise L. (1952-....)
Lambrichs, Louise L. (1952-....)  Collaborateur
Lambrichs, Louise L. (1952-....)  Editeur scientifique
Lamchichi, Abderrahim (1958-....)  Editeur scientifique
Lamendin, Jean-Claude (1942-....)
Lamer, Louis  Editeur scientifique
Lamérand, Jean-Pierre  Illustrateur
Lamérand, Violaine
Lameuse, Mireille  Traducteur
Lameyre, Xavier (1956-....)
Lamigeon, Maryse (1957-....)
Lamigeon, Maryse (1957-....)  Illustrateur
Lamihi, Ahmed  Directeur
Lamirand, Emmanuelle
Lamko, Koulsy (1959-....)
Lamloum, Olfa  Directeur
Lamm, Juliette (1923-....)
Lammel, Annamária  Directeur
Lammerts van Bueren, John
Lamming, Clive  Préfacier
Lamming, Clive  Rédacteur
Lamnabhi-Lagarrigue, Françoise  Directeur
Lamoine, Georges  Editeur scientifique
Lamoine, Sylviane  Traducteur
Lamon-Longo, Josiane (1960-....)
Lamon-Mignot, Catherine (1958-....)
Lamont, Michèle (1957-....)
Lamontagne, Catherine
Lamontagne, Jean-Claude  Collaborateur
Lamontagne, Lou  Traducteur
Lamontagne, Michèle
Lamorlette, Marie-José  Adaptateur
Lamorlette, Marie-José  Traducteur
Lamorthe (19..-.... ; auteur de bandes dessinées)
Lamory, Jean-Marc
Lamothe, Christine (1959-....)  Editeur scientifique
Lamotte, Annie  Illustrateur
Lamotte, Bruno (1960-....)  Editeur scientifique
Lamotte, Henri  Directeur
Lamotte, Marie-Pierre  Traducteur
Lamotte, Michel (1932-....)
Lamouche, Bertrand
Lamouille, Jean-Luc (1951-....)
Lamouille, Jean-Luc (1951-....)  Traducteur
Lamouline, Roger
Lamour, Élisabeth
Lamour, Philippe (1903-1992)
Lamouroux, Nicole  Rédacteur
Lampert, Vanessa
Lampo, Hubert (1920-....)
Lampropoulos, Apostolos
Lamti, Ahmad ibn Mubarak al- (1679-1742?)  Adaptateur
Lamulle, Thierry
Lamy, Didier (19..-.... ; artisan encadreur)
Lamy, Franck
Lamy, Isabelle (19..-.... ; artisan encadreur)
Lamy, Jean-Claude
Lamy, Jean-Claude  Directeur
Lamy, Jean-Paul (19..-.... ; auteur de contes)
Lamy, Jean-Paul (1939-....)
Lamy, Martine  Traducteur
Lamy, Michel (1939-....)
Lamy, Pascal (1947-....)
Lamy, Pierre (19..-.... ; romancier)
Lamy, Sabine
Lanceau, Yves  Illustrateur
Lancel, Serge (1928-....)  Editeur scientifique
Lancesseur, Bruno
Lanchon, Cécile  Illustrateur
Lanchou, Nicolas  Rédacteur
Lancina, Michèle
Lançon, Philippe  Préfacier
Landais, Claire (1958-....)
Landais, Étienne  Directeur
Landais, Pierre (1947-....)
Landau, Alice
Landau, Diana  Directeur
Landau, Ioan Doré
Landelle, Philippe (1974-....)
Landes, Christian  Editeur scientifique
Landes, Claude (1930-....)
Landi, Michela  Traducteur
Landier, Hubert (1948-....)
Landis, Jill Marie (1948-....)
Landmann, Tali
Landon, Emmelene  Traducteur
Landot, Éric
Landou, Noël  Editeur scientifique
Landowski, Didier
Landra, Laura
Landra, Margherita
Landragin, Alex
Landreaux, Jackie
Landreaux, Jackie  Traducteur
Landregan, Steve
Landrin, Bernard  Illustrateur
Landrivon, Gilles
Landry, Michel
Landry-Deron, Isabelle
Landström, Olof (1943-....)  Illustrateur
Landtsheere, Celo
Landucci, Toussaint
Landy, Frédéric (1963-....)
Landy, Frédéric (1963-....)  Directeur
Landy, Frédéric (1963-....)  Editeur scientifique
Landy, Gérard
Lane, Tony (19..-.... ; graphiste)  Postfacier
Laneyrie-Dagen, Nadeije
Lanfranchi, François de (1926-....)
Lanfranchi, Marc (1926-....)
Lang, Anne-Marie  Traducteur
Lang, David (19..-.... ; philosophe)  Editeur scientifique
Lang, Dimitri
Lang, Fritz (1890-1976)
Lang, Gérard  Rédacteur
Lang, Gerhard Klaus (1951-....)
Lang, Jack (1939-....)
Lang, Jean-Louis
Lang, Jean-Michel
Lang, Luc (1956-....)
Lang, Rebecca
Langan, Ruth Ryan
Langbour, Patrick
Langdon, Ken
Lange, Jean-Marie (1947-....)
Langé, Lucien (1973-....)  Rédacteur
Lange, Serge
Lange, Susanne (1959-....)  Directeur
Lange, Susanne (1959-....)  Editeur scientifique
Langeac, Robert de (1877-1947)
Langellier, Jean-Pierre
Langen, Annette
Langer, Régina  Traducteur
Langerijs, Joke Marjolein  Traducteur
Langerome, Isabelle
Langhamer, Antonín
Langhendries, Charles (1967-....)
Langier-Morun, Françoise  Traducteur
Langlade, François (1961?-....)
Langlade, Françoise
Langlade, Gérard
Langlais, Christian
Langlais, Danie  Collaborateur
Langlais, Michèle
Langlais, Xavier de (1906-1975)
Langle, Hubert de (1955-....)
Langlebert, Jean-Claude (1943-....)
Langlet, Monique
Langlet, Philippe (1935-....)
Langley, Andrew (1949-....)
Langlois, Caroline
Langlois, Claude (1937-....)
Langlois, Denis (1940-....)
Langlois, Florence (1964-....)
Langlois, Georges (1932-....)
Langlois, Gérard (1944-.... ; critique de cinéma)
Langlois, Gilles-Antoine (1954-....)
Langlois, Jacques (1944-....)
Langlois, Maurice (1946-....)
Langlois, Sébastien  Rédacteur
Langot, Jacqueline
Langot, Robert (1924)
Langot, Robert (1924-....)
Langouët, Gabriel (1935-....)  Directeur
Langre, Emmanuel de
Langrish, Bob
Langrish, Bob  Illustrateur
Langue, Frédérique (1960-....)
Languillaume, Marc
Lanher , Louis
Lanher, Jean
Lanher, Jean  Editeur scientifique
Lani-Bayle, Martine  Directeur
Laniado, Avshalom
Laniepce, Dan
Lanier, Marc  Rédacteur
Lanly, André (1911-....)  Traducteur  Adaptateur
Lanneau, Patrick  Illustrateur
Lannerée, Suzanne
Lannoy, André
Lannoy, François de
Lannoy, Gaëtane
Lannoy, Nicolas  Illustrateur
Lanoë, Annick
Lanoë, Philippe (1956-....)
Lanoix, Maurice
Lanore, Didier
Lanou, Émile
Lanoux, Armand (1913-1983)
Lanquetin, Anne-Sophie  Illustrateur
Lansac, Jacques
Lansard, Monique
Lanscotte, Hélène
Lansdale, Joe R. (1951-....)
Lantelme, Suzanne
Lantelme, Sylvie  Collaborateur
Lanteri, Jean-Marc (1962-....)
Lantéri, Roger-Xavier (1930-....)
Lanteri-Laura, Georges  Préfacier
Lanternier, Frédéric
Lantier, Maurice  Editeur scientifique
Lantieri, Françoise (1942-....)  Traducteur
Lantner, Roland  Préfacier
Lantrua, Éric
Lanvers, Pierre (1918-....)
Lanxade, Jacques (1934-....)  Directeur
Lanza Del Vasto (1901-1981)
Lanza, Marco  Illustrateur
Lanzi, Gil
Lanzmann, Chine
Lanzmann, Claude (1925-....)
Lanzmann, Jacques (1927-....)
Lanzmann-Petithory, Dominique
Lao, She (1899-1966)
Laot, Albert (1936-....)  Directeur
Laot, Françoise (1958-....)
Laouénan, Christine (1957-....)
Laoureux, Hervé  Traducteur
Laozi  Auteur présumé
Lapagesse, Gérard
Lapaque, Sébastien (1971-....)
Lapaque, Sébastien (1971-....)  Editeur scientifique
Lapassade, Roger (1912-....)
Lapatniova, Alena
Lapchin, Magali (1970-....)  Illustrateur
Laperche, Blandine
Laperche, Blandine  Directeur
Laperle, Michael (1964-....)
Laperrière, Jacques
Laperrousaz, Ernest-Marie (1924-....)
Lapeyre, Bénédicte
Lapeyre, Paul (1948-....)
Lapeyronnie, Brigitte  Traducteur
Laphitz, Francisco (1832-1925)
Lapie, Pascale
Lapière, Denis (1958-....)
Lapierre, Alexandra
Lapierre, Dominique (1931-....)
Lapierre, Dominique (1948-....)  Directeur
Lapierre, Éric
Lapierre, François
Lapierre, Georges (19..-.... ; anthropologue)
Lapierre, Lilianne
Lapierre, Nicole
Lapillonne, Anne-Marie
Lapillonne, Hervé
Laplace, Gérard
Laplace, Yves (1958-....)
Laplace-Claverie, Hélène
Laplace-Treyture, Danielle  Préfacier
Laplanche, Jean (1924-....)  Préfacier
Laplane, José
Laplane, Michèle
Laplante, Isabelle (1951-....)  Directeur
Laplante, Normand
Laplayne, Jean-René
Laplume, France
Lapointe, Claude (1938-.... ; illustrateur)  Illustrateur
Lapointe, Pierre (1961-....)
Lapointe, Savinien (1812-1893)
Lapone, Antonio
Laporte, Jean (1924-....)
Laporte, Marion
Laporte, Michel (1950-....)
Laporte, Pierre
Laporte, Roger (1925-....)
Laporte, Stéphane  Traducteur
Lapostolle, Christine (1961-....)  Traducteur
Lapouge, Gilles (1923-....)
Lapouge, Raymond (1940-....)
Lapouge-Pettorelli, Maryvonne  Traducteur
Lapoujade, David  Editeur scientifique
Lapoyade Deschamps, Aude
Lapp, Danielle
Lapparent, Xavier de
Lappin, Elena (1954-....)
Lapprand, Marc (1955-....)  Directeur
Lapprand, Marc (1955-....)  Editeur scientifique
Lapresté, Jean-Thierry
Laprévote, Nathalie
Laprevotte, Guy  Editeur scientifique
Laquet-Fiau, Henri
Laquièze, Alain (1965-....)
Lara, Manuel de (1968?-....)
Lara, Oruno Denis
Laragione, Lucía (1946-....)
Laran, Sabine  Illustrateur
Larbier, Philippe
Larcade, Jean-Louis (1937-....)
Larcena, Dominique
Larcenet, Manu
Larcenet, Manu (1969-....)
Larcenet, Manu (1969-....)  Illustrateur
Larcher, Gérard (1949-....)  Rédacteur
Larcher, Louis-Julien (1809-1865)  Editeur scientifique
Larchet, Jean-Claude (1949-....)
Larchet, Jean-Claude (1949-....)  Préfacier
Larchevêque, Frédéric
Lardeux, Marie-Renée  Illustrateur
Lardic, Sandrine
Lardoux, Jean-Marc  Rédacteur
Lardreau, Guy (1947-....)  Postfacier
Lardy, Marie-Louise  Traducteur
Lardy, Philippe (1961-....)
Lardy-Pélissier, Bernadette  Directeur
Laredo, Jean-Denis (1951-....)  Directeur
Larenaudie, Pascale
Larès, Maurice
Lareuse, Jean (1926-....)
Large, Josaphat (1942-....)
Large, Marc (1973-....)  Illustrateur
Largeau, Emmanuel (1867-1916)
Largeron, Dominique
Larguèche, Abdelhamid
Larguier, Anne-Marie
Larguier, Jean
Laribi, Lyes (1965-....)
Larifla, Laurent  Directeur
Larifou, Saïd (1964-....)
Larigaudie, Guy de (1908-1940)
Larive, Élodie (1973-....)
Lark, Liz
Larman, Craig
Larmaz, Guy
Larmet, Jean-Dominique
Larminat, Max-Henri de (1942-....)  Préfacier
Larminat, Philippe de  Directeur
Larmoyer, Liliane (19..-.... ; journaliste)
Larneuil, Michel (1926-....)
Laroche, Claire (1954-....)
Laroche, Didier  Collaborateur
Laroche, Frédéric
Laroche, Giles  Illustrateur
Laroche, Hervé (19..-.... ; essayiste)
Laroche, Hervé (1958-....)  Directeur
Laroche, Jane-Marie (1972-....)
Laroche, Martine (1938-....)  Traducteur
Laroche, Michel (1954-....)  Rédacteur
Laroche, Pierre (1936-....)  Traducteur
Laroche, Robert de (1949-....)
Laroche, Sylvie  Traducteur
Laroche, Thierry (1973-....)  Traducteur
Laroche-Rogez, Élisabeth
Laromiguière, Ingrid
Laronze, Georges
Laroque, Didier
Laroque, François
Laroque, François  Editeur scientifique
Larosa, Claude  Illustrateur
Larose Guyvallet, Irène
 Larouche ,  Gisèle
Larousse, Alban
Larousse, Alban  Illustrateur
Larousse, Pierre (1817-1875)
Larousse, Sylviane  Rédacteur
Laroussilhe, Olivier de
Laroussinie, Claire
Laroutis, Denise  Traducteur
Laroze, Catherine
Laroze, Serge
Larrain, Alain (1951-....)
Larrart, Thierry
Larrat, Jean-Claude  Editeur scientifique
Larraz, Emmanuel (1940-....)  Editeur scientifique
Larraz, José Ramón (1928-....)
Larrera de Morel, Bertrand
Larreya, Paul  Directeur
Larriaga, Jean (1945-....)
Larrière, Claire
Larrieu, Jacques  Préfacier
Larrieu, Louis (1870-1958)
Larrieu-Lacoste, Jean-Claude
Larrignon, Christophe
Larroche, Alain (1957-....)
Larronde, Claude (1939-....)
Larronde, Olivier (1927-1965)
Larroque, Philippe (19..-.... ; romancier)
Larroque, Stéphan (1970-....)  Illustrateur
Larroque, Stéphane  Traducteur
Larroque, Virginie (1966-....)
Larrouturou, Pierre (1964-....)
Larrouy, Georges (1932-....)
Larrue, Corinne  Editeur scientifique
Larsgaard, Chris (1967-....)
Larson, Gary
Larsonneur, Claire  Traducteur
Larsson, Björn
Lartiga, Halip
Lartigau, Éric
Lartigue, Miren
Lartigue, Pierre (19..-..... ; romancier)
Lartigue, Pierre (1936-....)
Lartigue, Robert (1917-....)
Lartigue, Sylvie  Rédacteur
Lartillot, Christian
Lartillot, Françoise (1961-....)  Directeur
Larue, Armelle (1969-....)
Larue, Daniel (1946-....)
Laruelle, Sally  Traducteur
Lary, Germaine
Lary, Pierre  Auteur adapté
Larzul, Laurence
Lasa, Catherine de (1956-....)
Lasaulce, Samson
Lasaygues, Frédéric (1953-....)
Lascault, Gilbert (1934-....)
Lascault, Gilbert (1934-....)  Editeur scientifique
Lascault, Gilbert (1934-....)  Préfacier
Lasch, Christopher (1932-1994)
Lascoumes, Pierre (1948-....)
Lasfargue-Galvez, Isabelle
Lasfodèle, Virgile  Traducteur
Lash, Batton
Lashbrook, Marilyn
Lasheras Corruchaga, José Antonio  Préfacier
Lashner, William
Lask, Emil (1875-1915)
Lasly, Mohamed  Préfacier
Lasly, Mohamed  Traducteur
Lasne, Laurent (1958-....)
Lasne, Yves
Lasnier, Bruno  Illustrateur
Lasnier, Robert (1943-....)
Lasquin, François  Traducteur
Lassablière, Bernard
Lassailly-Ramel, Julien  Traducteur
Lassale, Jean-Pierre (1933-2002)
Lassalle, Didier
Lassalle, Jean-Pierre (1937-....)
Lassalle, Pierre (1955-....)
Lassalmonie, Jean-François
Lassara, Christine  Illustrateur
Lassarre, Dominique  Directeur
Lassaussois, Jean
Lassave, Pierre
Lasseaux, Laurent (1969-....)  Illustrateur
Lassègue, Pierre
Lassère, Jean-Marie (1932-....)
Lassère, Madeleine (1939-....)
Lasseron-Philips, Jehan
Lasserre, Frédéric
Lasserre, Hélène (1959-....)
Lasserre, Line
Lasserre, Marc
Lasserre, Philippe (1936-....)
Lasserre, Yvette  Rédacteur
Lasserre-Kiesow, Valérie
Lassia, Robert
Lassieur, Pierre
Lassine, Louis
Lassoif, Marie-Noëlle
Lasson, Frans (1935-....)  Editeur scientifique
Lassure, Michel  Illustrateur
Lassus, Irène
Lassus, Irène  Traducteur
Lassus, Jean-Marie (19..-.... ; hispaniste)
Lassus, Marc de (1828-1897)
Lassus, Marie-Pierre
Lassus, Patrick  Directeur
Lassus, Paul
Lassus-Fuchs, Irène (1949-....)
Lastate, Carole (1970-....)  Directeur
Laster, Arnaud
Laster, Arnaud  Directeur
Laster, Arnaud  Editeur scientifique
Laster, Arnaud  Postfacier
Lastours, Sophie de  Editeur scientifique
Laszlo, Pierre (1938-....)
Laszlo-Fenouillet, Dominique  Directeur
Latash, Mark L. (1953-....)
Lataste, Carole
Latchoumanin, Michel  Directeur
Laterrasse, Colette  Directeur
Lathuillière, Marc
Lati Rinbochay
Lâtifî, Abdüllâtif Çelebi (1491-1582)
Latil, Dominique (1970-....)
Latner, Joel
Latouche, Xavier
Latour Saint-Ybars, Fly de (1950-....)
Latour, Bruno (1947-....)
Latour, Louis (1928-....)
Latour, Lucienne  Traducteur
Latour, Patricia  Editeur scientifique
Latour, Philippe
Latour, Sophie
Latour-Burney, Valérie  Traducteur
Latreille, Francis  Illustrateur
Latrille, Claire  Illustrateur
Latrille, Laurent  Adaptateur
Latrille, Laurent  Traducteur
Latronche, Bérangère
Latry, Guy  Editeur scientifique
Latry, Marie-Claire (1948-....)
Lattay, Muriel  Illustrateur
Lattre, Laure de
Lattre-Gasquet, Marie de (1959-....)  Editeur scientifique
Latude, Marie de
Laty, Dominique
Latyk, Olivier
Latyk, Olivier  Illustrateur
Lau, Felix
Lauba, René  Rédacteur
Laubach, Jacob  Editeur scientifique
Laubadère, André de (1910-1981)
Laubadère, Bruno de
Laubert, Gilles
Lauberty, Pierre
Laubier, Charles de
Laubriet, Pierre  Editeur scientifique
Lauby, Jean-Pierre  Directeur
Lauck, Jennifer
Laudan, Dorothy
Laude, André (1936-1995)
Laude, Anne  Rédacteur
Laude, Jean (1922-1984)
Laude, Patrick (1958-....)  Directeur
Laudec (1948-....)
Laudec (1948-....)  Auteur adapté
Laudec (1948-....)  Illustrateur
Laudien, Margarete  Illustrateur
Laudrain, Thierry  Illustrateur
Lauduique-Hamez, Sylvie
Lauer, Doris
Laufer, Danièle (1952-....)
Laufer, Jacqueline
Laufer, Laura
Laufer, Vincent  Collaborateur
Laufer, Yves
Laug, Michel
Lauga du Plessis, Catherine  Traducteur
Lauga-Sallenave, Carole (1969-....)
Laugel, Nicole  Editeur scientifique
Laugier, Emmanuel (1969-....)
Laugier, Emmanuel (1969-....)  Directeur
Laugier, Emmanuel (1969-....)  Postfacier
Laugier, Françoise  Traducteur
Laugier, Jacques (1925-....)
Laugier, Jean (1939-....)
Laugier, Ludovic
Laugier, Sandra  Directeur
Laugier, Vannina
Lauglaney, Didier  Rédacteur
Laugner, Maurice (1939-....)
Laugrand, Frédéric  Directeur
Laügt, Nine (1952-....)
Laulanié, Jean-François de
Lauly, Jean-Jacques
Laumon, Bernard  Directeur
Laumonier, Stéphane
Launay, Claude-Jean  Préfacier
Launay, Gwénaëlle  Editeur scientifique
Launay, Jean (1929-....)  Traducteur
Launay, Marcel (1938-....)
Launay, Marcel (1940-....)  Editeur scientifique
Launay, Serge
Launeau, Patrick  Editeur scientifique
Laupies, Frédéric
Laupin, Patrick (1950-....)
Laur, François
Laur, Jean  (19..-.... ; architecte)
Laura, Marc
Laurand, Valéry
Laurant, Christine (1960-....)
Laurant, Guillaume
Laure, Patrick
Laureau, Patrick  Traducteur
Laureillard, Rémi (1938-....)  Traducteur
Laurence, Jane
Laurencin, Geneviève
Laurencin, Michel  Editeur scientifique
Laurendon, Gilles (1957-....)
Laurendon, Gilles (1957-....)  Collaborateur
Laurendon, Laurence
Laurendon, Laurence  Collaborateur
Laurens Aubry, Sylvie  Traducteur
Laurens, Camille (1957-....)
Laurens, Henry (1954-....)
Laurens, Henry (1954-....)  Editeur scientifique
Laurens, Pierre  Editeur scientifique
